id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
328973,optima,41.0,femenino,casado,,5.0,323344.0,296687.0,26657.0,3.0,1.0,162911.28,206000.0,58.0,6.0,fiduciaria,13.77
112847,privada,46.0,femenino,casado,86958.0,23.0,1388055.0,1110333.0,277722.0,2.0,2.0,,2419000.0,170.0,2.0,hipotecaria,7.41
152119,premier,58.0,masculino,divorciado,85019.0,23.0,289565.0,258036.0,31529.0,2.0,1.0,393173.2,123000.0,48.0,3.0,fiduciaria,11.34
437947,optima,57.0,masculino,soltero,47559.0,20.0,383651.0,353327.0,30324.0,4.0,2.0,266268.18,14000.0,43.0,4.0,fiduciaria,20.82
208324,optima,49.0,femenino,soltero,56901.0,89.0,486527.0,483195.0,3332.0,1.0,2.0,447397.94,778000.0,236.0,3.0,hipotecaria,7.34
260149,optima,41.0,masculino,divorciado,,0.0,120050.0,119981.0,69.0,236422.0,3.0,894367.29,84000.0,34.0,2.0,prendas,8.9
569196,optima,48.0,masculino,casado,36697.0,22.0,150112.0,141011.0,9101.0,2.0,1.0,197070.19,796000.0,49.0,3.0,fiduciaria,16.34
594337,premier,46.0,masculino,casado,93388.0,13.0,145362.0,137079.0,8283.0,5.0,3.0,2957805.22,352000.0,36.0,2.0,fiduciaria,13.84
760174,premier,60.0,masculino,soltero,83987.0,7.0,172677.0,155084.0,17593.0,3.0,2.0,997387.51,698000.0,67.0,3.0,fiduciaria,10.98
659735,optima,23.0,masculino,soltero,28500.0,4.0,60336.0,31649.0,28687.0,4.0,1.0,135245.49,179000.0,61.0,3.0,fiduciaria,22.77
380063,optima,33.0,masculino,soltero,134643.0,31.0,583896.0,571712.0,12184.0,2.0,1.0,486931.37,197000.0,52.0,5.0,fiduciaria,12.03
204383,premier,42.0,femenino,casado,,17.0,205636.0,191361.0,14275.0,3.0,3.0,258979.59,1421000.0,194.0,4.0,hipotecaria,6.57
122512,optima,47.0,masculino,soltero,39192.0,9.0,707365.0,697124.0,10241.0,3.0,1.0,,76000.0,46.0,4.0,fiduciaria,17.91
716929,optima,37.0,femenino,soltero,94609.0,7.0,772049.0,757039.0,15010.0,3.0,1.0,,73000.0,48.0,3.0,fiduciaria,16.27
265062,premier,60.0,femenino,casado,94385.0,8.0,405597.0,335893.0,69704.0,5.0,2.0,256814.59,347000.0,76.0,3.0,fiduciaria,9.86
445586,optima,36.0,masculino,casado,97091.0,10.0,109076.0,48207.0,60869.0,1.0,2.0,110416.05,51000.0,14.0,3.0,autoliquidable,8.09
273120,optima,34.0,masculino,casado,37920.0,4.0,431240.0,396194.0,35046.0,5.0,2.0,606306.04,195000.0,66.0,6.0,fiduciaria,13.99
121161,premier,37.0,masculino,casado,81231.0,701.0,578456.0,384581.0,193875.0,2.0,0.0,1664169.31,626000.0,208.0,3.0,hipotecaria,7.49
931720,optima,44.0,femenino,soltero,344145.0,4.0,811023.0,782419.0,28604.0,3.0,1.0,96597.13,181000.0,70.0,4.0,fiduciaria,9.59
717859,optima,50.0,masculino,casado,125332.0,19.0,135442.0,105091.0,30351.0,2.0,0.0,1092911.57,372000.0,42.0,3.0,fiduciaria,16.77
182288,optima,45.0,masculino,casado,27671.0,42.0,1203376.0,1196729.0,6647.0,1.0,0.0,,950000.0,290.0,2.0,fiduciaria_bienes_inmuebles,6.66
122702,optima,51.0,masculino,casado,86309.0,17.0,425740.0,425669.0,71.0,2.0,3.0,1049635.71,228000.0,75.0,6.0,fiduciaria,11.95
941223,optima,53.0,femenino,casado,29083.0,19.0,38325.0,8366.0,29959.0,4.0,6.0,8807.14,193000.0,59.0,3.0,fiduciaria,16.4
274480,premier,59.0,masculino,divorciado,96248.0,4.0,686495.0,597239.0,89256.0,1.0,2.0,3254587.22,133000.0,44.0,3.0,prendas,8.05
596845,optima,51.0,masculino,divorciado,26352.0,4.0,609555.0,479282.0,130273.0,3.0,0.0,269712.58,327000.0,60.0,4.0,fiduciaria,13.58
130815,optima,42.0,femenino,casado,66761.0,15.0,295608.0,278676.0,16932.0,2.0,1.0,215556.21,1023000.0,74.0,4.0,fiduciaria,12.2
333823,optima,51.0,femenino,casado,62199.0,3.0,347193.0,337771.0,9422.0,4.0,2.0,1086.59,934000.0,193.0,2.0,hipotecaria,7.77
318104,optima,62.0,masculino,casado,28315.0,4.0,115286.0,113015.0,2271.0,3.0,0.0,428874.24,96000.0,42.0,3.0,fiduciaria,17.41
392823,optima,35.0,masculino,casado,33364.0,12.0,23363.0,8904.0,14459.0,3.0,1.0,,182000.0,61.0,3.0,fiduciaria,17.42
496052,premier,53.0,femenino,casado,88274.0,0.0,15173.0,5478.0,9695.0,3.0,1.0,,394000.0,44.0,2.0,fiduciaria,12.72
770249,premier,38.0,masculino,soltero,110202.0,9.0,1274979.0,1272583.0,2396.0,2.0,2.0,2204691.6,262000.0,52.0,4.0,fiduciaria,11.59
383340,optima,56.0,masculino,casado,111045.0,22.0,442188.0,411241.0,30947.0,2.0,2.0,1457826.92,523000.0,47.0,4.0,fiduciaria,16.79
591246,optima,56.0,masculino,casado,89189.0,24.0,175777.0,117078.0,58699.0,2.0,1.0,252250.1,186000.0,45.0,3.0,fiduciaria,14.98
529902,premier,59.0,femenino,casado,84410.0,35.0,170783.0,150088.0,20695.0,2.0,2.0,,528000.0,56.0,3.0,fiduciaria,15.96
143425,optima,59.0,masculino,casado,58804.0,12.0,1643398.0,1640927.0,2471.0,5.0,1.0,,116000.0,59.0,4.0,fiduciaria,15.0
794406,premier,34.0,femenino,soltero,95838.0,0.0,1074339.0,1055584.0,18755.0,3.0,1.0,1267391.71,1050000.0,281.0,3.0,hipotecaria,6.8
741241,premier,33.0,masculino,divorciado,,7.0,1060948.0,1051920.0,9028.0,5.0,0.0,,910000.0,47.0,5.0,fiduciaria,11.05
732157,optima,33.0,femenino,divorciado,,9.0,143873.0,142639.0,1234.0,2.0,2.0,13125.28,181000.0,66.0,3.0,fiduciaria,15.46
201135,premier,48.0,masculino,casado,92751.0,229.0,759747.0,681304.0,78443.0,4.0,6.0,,2164000.0,202.0,4.0,hipotecaria,6.32
375510,premier,45.0,masculino,casado,81514.0,41.0,1140597.0,63033.0,1077564.0,5.0,0.0,422603.58,187000.0,54.0,4.0,fiduciaria_prendas,8.13
736288,optima,29.0,masculino,casado,74896.0,19.0,223905.0,207423.0,16482.0,4.0,1.0,498628.96,122000.0,48.0,4.0,fiduciaria,17.87
165805,optima,38.0,femenino,casado,41135.0,14.0,121676.0,93111.0,28565.0,4.0,2.0,1106772.21,126000.0,54.0,3.0,fiduciaria,20.94
881953,optima,26.0,masculino,divorciado,38844.0,5.0,193474.0,121577.0,71897.0,5.0,1.0,486009.8,179000.0,41.0,4.0,fiduciaria,14.76
870945,premier,50.0,masculino,soltero,108374.0,10.0,147097.0,9037.0,138060.0,2.0,1.0,800047.37,320000.0,58.0,2.0,fiduciaria,14.42
326405,optima,46.0,femenino,casado,60283.0,33.0,2739525.0,2730311.0,9214.0,2.0,0.26843387484892867,83528.2,1139000.0,327.0,3.0,hipotecaria,7.17
987885,optima,69.0,femenino,divorciado,37432.0,7.0,277891.0,272411.0,5480.0,4.0,1.0,,224000.0,37.0,3.0,fiduciaria,15.91
758587,premier,70.0,femenino,casado,93759.0,0.0,585146.0,569948.0,15198.0,5.0,2.0,189427.23,694000.0,301.0,3.0,hipotecaria,9.31
917979,premier,54.0,femenino,casado,99396.0,6.0,687866.0,664145.0,23721.0,3.0,2.0,,158000.0,67.0,4.0,fiduciaria,12.76
803158,optima,41.0,femenino,casado,26768.0,17.0,694441.0,652059.0,42382.0,2.0,5.0,191455.37,1238000.0,224.0,3.0,fiduciaria_bienes_inmuebles,6.17
788980,optima,45.0,masculino,divorciado,56787.0,3.0,710506.0,696280.0,14226.0,2.0,1.0,,490000.0,314.0,3.0,hipotecaria,7.03
762627,optima,70.0,femenino,divorciado,59656.0,11.0,247541.0,100483.0,147058.0,1.0,2.0,106298.42,228000.0,22.0,2.0,autoliquidable,7.72
161824,optima,31.0,femenino,casado,48065.0,48.0,301478.0,262188.0,39290.0,3.0,2.0,,297000.0,48.0,4.0,fiduciaria,15.57
293480,optima,44.0,masculino,casado,,91.0,839026.0,773385.0,65641.0,2.0,0.0,528081.36,1102000.0,53.0,6.0,fiduciaria,13.47
655519,optima,27.0,femenino,casado,,1.0,114400.0,77498.0,36902.0,4.0,1.0,,276000.0,33.0,3.0,fiduciaria,14.71
118756,premier,46.0,masculino,casado,,9.0,484945.0,450226.0,34719.0,3.0,2.0,266617.99,333000.0,74.0,4.0,fiduciaria,10.42
840694,premier,59.0,femenino,soltero,86140.0,4.0,1114365.0,1103896.0,10469.0,6.0,0.0,500536.14,1019000.0,58.0,4.0,fiduciaria,11.01
877968,premier,46.0,femenino,casado,94357.0,2.0,212581.0,141532.0,71049.0,2.0,1.0,557980.46,103000.0,72.0,4.0,fiduciaria,11.16
276667,optima,44.0,femenino,soltero,50366.0,38.0,424573.0,388127.0,36446.0,2.0,1.0,748576.64,727000.0,42.0,5.0,fiduciaria,12.59
177761,optima,38.0,femenino,casado,55455.0,72.0,618093.0,614303.0,3790.0,2.0,2.0,,131000.0,353.0,4.0,hipotecaria,6.47
249579,optima,65.0,masculino,soltero,46291.0,3.0,255996.0,252814.0,3182.0,3.0,1.0,464085.66,217000.0,70.0,4.0,fiduciaria,13.62
516461,optima,35.0,masculino,casado,109641.0,20.0,75374.0,32794.0,42580.0,2.0,0.0,592311.67,203000.0,51.0,3.0,fiduciaria,19.66
561013,optima,34.0,masculino,casado,190118.0,5.0,345429.0,329625.0,15804.0,3.0,1.0,2282601.46,476000.0,47.0,4.0,fiduciaria,15.81
834240,optima,57.0,masculino,casado,75877.0,7.0,742596.0,730890.0,11706.0,4.0,2.0,624001.09,722000.0,66.0,5.0,fiduciaria,13.56
125440,optima,41.0,masculino,casado,186534.0,10.0,491347.0,457286.0,34061.0,2.0,1.0,558920.32,466000.0,54.0,5.0,fiduciaria,13.17
950291,optima,32.0,femenino,divorciado,194740.0,2.0,43456.0,13850.0,29606.0,5.0,1.0,170744.35,624000.0,55.0,3.0,fiduciaria,16.92
165283,optima,40.0,masculino,casado,32668.0,7.0,26488.0,18936.0,7552.0,3.0,1.0,523476.24,92000.0,77.0,2.0,fiduciaria,14.79
354196,premier,43.0,masculino,soltero,104898.0,17.0,1028851.0,983476.0,45375.0,3.0,2.0,1427217.65,495000.0,82.0,4.0,fiduciaria,12.26
914077,optima,22.0,femenino,casado,41539.0,5.0,595779.0,537673.0,58106.0,5.0,1.0,141916.1,533000.0,45.0,4.0,fiduciaria,17.5
643549,privada,42.0,masculino,casado,80172.0,0.0,600724.0,502246.0,98478.0,967.0,1.0,115451.16,298000.0,64.0,4.0,fiduciaria_prendas,7.33
711280,optima,44.0,femenino,divorciado,80502.0,16.0,44063.0,11274.0,32789.0,3.0,3.0,,139000.0,54.0,3.0,fiduciaria,16.96
338642,premier,60.0,masculino,viudo,81292.0,7.0,1214733.0,1014364.0,200369.0,2.0,1.0,419854.61,508000.0,55.0,4.0,fiduciaria,12.91
710436,premier,40.0,femenino,divorciado,,75.0,588958.0,433147.0,155811.0,3.0,1.0,419851.65,920000.0,216.0,4.0,hipotecaria,7.29
816155,privada,45.0,femenino,casado,,2.0,2254565.0,2184428.0,70137.0,1.0,4.0,8766.82,3864000.0,238.0,1.0,fiduciaria_bienes_inmuebles,5.07
645999,optima,31.0,femenino,casado,222384.0,13.0,302523.0,287547.0,14976.0,1.0,0.0,21587.59,115000.0,61.0,3.0,fiduciaria_prendas,8.45
432229,premier,42.0,masculino,casado,103220.0,1.0,1414559.0,1177392.0,237167.0,2.0,1.0,410314.86,1894000.0,55.0,4.0,fiduciaria,11.33
898175,optima,37.0,femenino,divorciado,212163.0,17.0,229094.0,206414.0,22680.0,7.0,2.0,170516.69,46000.0,70.0,4.0,fiduciaria,11.58
195619,premier,43.0,femenino,casado,97662.0,1.0,108865.0,69130.0,39735.0,2.0,2.0,790139.37,771000.0,35.0,2.0,fiduciaria,12.26
352286,optima,22.0,masculino,casado,27236.0,14.0,444839.0,429625.0,15214.0,3.0,2.0,,172000.0,56.0,5.0,fiduciaria,17.02
717817,premier,60.0,femenino,divorciado,87425.0,16.0,415863.0,392326.0,23537.0,3.0,1.0,367767.58,302000.0,47.0,3.0,fiduciaria,14.63
901155,optima,66.0,femenino,casado,280854.0,6.0,14105.0,3934.0,10171.0,1.0,2.0,773996.97,369000.0,51.0,3.0,fiduciaria,21.2
590190,premier,50.0,femenino,soltero,75870.0,148.0,1848565.0,1765347.0,83218.0,1.0,4.0,694301.52,909000.0,269.0,3.0,hipotecaria,5.72
235178,optima,40.0,masculino,casado,112669.0,12.0,209159.0,194439.0,14720.0,4.0,2.0,31371.17,192000.0,74.0,5.0,fiduciaria,10.09
179190,optima,59.0,masculino,soltero,197040.0,31.0,585947.0,578131.0,7816.0,1.0,0.0,179794.41,1335000.0,291.0,3.0,fiduciaria_bienes_inmuebles,7.73
621453,privada,40.0,masculino,casado,55723.0,7.0,1520303.0,1512242.0,8061.0,4948.0,5.0,72146.99,1772000.0,314.0,2.0,fiduciaria_bienes_inmuebles,4.46
610525,optima,43.0,masculino,casado,,30.0,310794.0,304135.0,6659.0,1.0,1.0,999239.96,44000.0,53.0,4.0,fiduciaria,16.92
750160,premier,41.0,masculino,casado,89777.0,8.0,700749.0,695286.0,5463.0,1.0,2.0,232642.83,91000.0,71.0,2.0,fiduciaria,11.47
529457,optima,47.0,femenino,casado,71116.0,11.0,54095.0,6064.0,48031.0,1.0,0.0,321825.48,173000.0,69.0,3.0,fiduciaria,16.22
820727,optima,34.0,masculino,casado,67861.0,103.0,731775.0,705576.0,26199.0,6.0,1.0,324619.5,589000.0,170.0,3.0,hipotecaria,7.31
774213,optima,35.0,femenino,soltero,310717.0,3.0,41008.0,10569.0,30439.0,1.0,2.0,1282709.28,136000.0,62.0,4.0,fiduciaria,22.11
115458,optima,77.0,masculino,soltero,43093.0,124.0,1603017.0,1373565.0,229452.0,2.0,0.0,80862.06,541000.0,341.0,3.0,hipotecaria,7.09
512363,optima,62.0,masculino,casado,29490.0,13.0,38800.0,38711.0,89.0,2.0,0.0,,26000.0,33.0,3.0,fiduciaria,26.07
384046,premier,36.0,femenino,casado,91596.0,8.0,473043.0,261646.0,211397.0,4.0,1.0,1055830.76,15000.0,66.0,4.0,fiduciaria,13.9
348829,optima,32.0,femenino,divorciado,39315.0,64.0,992128.0,975441.0,16687.0,3.0,2.0,19492.02,1432000.0,288.0,2.0,hipotecaria,6.98
956358,optima,40.0,femenino,casado,84812.0,35.0,491320.0,483265.0,8055.0,3.0,0.0,225931.8,30000.0,31.0,5.0,fiduciaria,15.16
181202,premier,72.0,masculino,soltero,112087.0,3.0,258949.0,69374.0,189575.0,3.0,3.0,1076797.89,2074000.0,42.0,4.0,fiduciaria,11.61
337658,premier,67.0,femenino,soltero,,3.0,1627472.0,1526161.0,101311.0,4.0,2.0,57389.68,209000.0,55.0,5.0,fiduciaria,12.76
661801,optima,48.0,femenino,casado,65445.0,7.0,563017.0,535129.0,27888.0,3.0,2.0,84543.73,511000.0,42.0,4.0,fiduciaria,13.35
897972,premier,31.0,masculino,divorciado,83313.0,37.0,478347.0,411327.0,67020.0,2.0,6.0,598277.16,47000.0,63.0,4.0,fiduciaria,12.7
829349,optima,37.0,masculino,soltero,,27.0,881208.0,879589.0,1619.0,4.0,1.0,2266.2,285000.0,80.0,6.0,fiduciaria,10.75
670517,optima,74.0,femenino,casado,121004.0,6.0,74933.0,43704.0,31229.0,3.0,1.0,150265.23,22000.0,77.0,4.0,fiduciaria,13.49
916781,optima,38.0,femenino,casado,75563.0,55.0,129244.0,128233.0,1011.0,4.0,2.0,784832.55,167000.0,63.0,4.0,fiduciaria,16.84
434429,optima,48.0,femenino,casado,,78.0,636459.0,619729.0,16730.0,3.0,1.0,32811.14,600000.0,244.0,3.0,hipotecaria,6.71
582372,premier,43.0,femenino,soltero,93468.0,46.0,455737.0,353171.0,102566.0,6.0,2.0,,472000.0,69.0,4.0,fiduciaria,11.89
500889,optima,37.0,femenino,casado,99338.0,2.0,146382.0,64420.0,81962.0,3.0,2.0,304908.69,217000.0,52.0,3.0,fiduciaria,14.35
447675,optima,44.0,femenino,soltero,51915.0,20.0,93945.0,24539.0,69406.0,1.0,2.0,825677.16,90000.0,65.0,2.0,fiduciaria_prendas,9.18
914035,premier,52.0,femenino,casado,84818.0,23.0,46677.0,39565.0,7112.0,2.0,2.0,434931.26,505000.0,42.0,3.0,fiduciaria,12.51
537885,premier,42.0,femenino,casado,87363.0,82.0,1740468.0,1501806.0,238662.0,3.0,2.0,32372.99,1832000.0,295.0,4.0,hipotecaria,6.58
429433,optima,37.0,masculino,soltero,29393.0,75.0,139653.0,135868.0,3785.0,2.0,2.0,160092.21,193000.0,39.0,4.0,fiduciaria,15.56
813004,privada,53.0,masculino,soltero,140888.0,6.0,4332184.0,190604.0,4141580.0,1.0,6.0,296213.43,50000.0,28.0,3.0,autoliquidable,8.24
637167,premier,34.0,masculino,soltero,103634.0,34.0,502809.0,458345.0,44464.0,2.0,1.0,12849.89,176000.0,33.0,4.0,fiduciaria,15.99
370387,optima,57.0,masculino,divorciado,,36.0,945176.0,918376.0,26800.0,5.0,3.0,1485594.5,158000.0,46.0,6.0,fiduciaria,14.53
673310,optima,40.0,femenino,viudo,,1.0,103144.0,66640.0,36504.0,2.0,2.0,363846.7,64000.0,55.0,4.0,fiduciaria,21.21
502934,optima,32.0,femenino,casado,56581.0,111.0,639328.0,626311.0,13017.0,4.0,2.0,143237.07,873000.0,141.0,3.0,hipotecaria,6.97
608184,optima,46.0,masculino,casado,85479.0,4.0,1135235.0,1098397.0,36838.0,2.0,0.0,464517.81,203000.0,98.0,2.0,hipotecaria,7.28
332104,optima,54.0,femenino,casado,36017.0,22.0,77332.0,49442.0,27890.0,3.0,1.0,,223000.0,76.0,4.0,fiduciaria,13.76
340149,premier,45.0,masculino,casado,,20.0,1087368.0,1002848.0,84520.0,3.0,2.0,2111535.35,203000.0,68.0,4.0,fiduciaria,11.63
205048,optima,46.0,masculino,casado,72869.0,49.0,449214.0,391683.0,57531.0,3.0,0.0,205847.54,1151000.0,294.0,3.0,hipotecaria,7.8
284131,optima,35.0,masculino,casado,,22.0,402330.0,343236.0,59094.0,3.0,2.0,95698.15,218000.0,49.0,5.0,fiduciaria,13.25
695432,premier,46.0,femenino,soltero,92115.0,14.0,3085540.0,3008099.0,77441.0,4.0,1.0,1713457.69,947000.0,49.0,4.0,fiduciaria,10.64
560084,optima,23.0,masculino,casado,71707.0,0.0,37088.0,309.0,36779.0,4.0,0.0,1294277.81,241000.0,62.0,3.0,fiduciaria,13.58
286765,optima,43.0,masculino,casado,152927.0,0.0,716823.0,672911.0,43912.0,3.0,2.0,1244834.19,49000.0,58.0,4.0,fiduciaria,16.03
122041,optima,35.0,masculino,casado,113347.0,33.0,780865.0,726348.0,54517.0,3.0,4.0,220596.59,150000.0,295.0,3.0,hipotecaria,5.19
293427,premier,47.0,femenino,soltero,101358.0,14.0,1369208.0,1331036.0,38172.0,5.0,2.0,557057.4,170000.0,50.0,4.0,fiduciaria,10.79
225492,optima,35.0,femenino,soltero,,19.0,165096.0,122057.0,43039.0,2.0,2.0,1412712.94,1967000.0,41.0,3.0,fiduciaria,16.38
829242,privada,74.0,masculino,casado,91260.0,5.0,958409.0,78447.0,879962.0,1.0,7.0,518000.85,495000.0,8.0,3.0,autoliquidable,8.92
254523,premier,48.0,masculino,casado,60930.0,16.0,2689646.0,2555357.0,134289.0,2.0,1.0,1081211.29,133000.0,419.0,4.0,hipotecaria,6.17
757353,optima,42.0,femenino,casado,34392.0,5.0,691456.0,661720.0,29736.0,3.0,2.0,436698.09,566000.0,296.0,3.0,hipotecaria,7.6
877153,optima,26.0,femenino,soltero,92876.0,15.0,676878.0,211684.0,465194.0,1.0,6.0,106748.25,64000.0,17.0,4.0,autoliquidable,7.16
518193,optima,73.0,masculino,casado,,47.0,918425.0,897712.0,20713.0,2.0,2.0,142955.96,234000.0,69.0,6.0,fiduciaria,11.02
975466,optima,40.0,masculino,soltero,81147.0,14.0,286706.0,282232.0,4474.0,3.0,2.0,1099311.02,401000.0,69.0,3.0,fiduciaria,10.59
114810,optima,37.0,masculino,divorciado,75957.0,18.0,267502.0,266020.0,1482.0,3.0,0.0,,128000.0,48.0,3.0,fiduciaria_prendas,8.42
756028,premier,36.0,femenino,soltero,83919.0,0.0,626724.0,128376.0,498348.0,1.0,0.0,1044075.92,136000.0,66.0,1.0,prendas,7.78
963296,optima,25.0,masculino,casado,154078.0,30.0,862849.0,845282.0,17567.0,0.0,2.0,1034322.57,208000.0,42.0,5.0,fiduciaria,13.03
682462,optima,32.0,femenino,soltero,33130.0,6.0,131125.0,131125.0,0.0,1.0,0.6748917013421457,,149000.0,50.0,3.0,prendas,8.76
262799,optima,38.0,masculino,casado,102075.0,4.0,201244.0,182219.0,19025.0,5.0,2.0,81297.74,126000.0,51.0,3.0,fiduciaria,17.3
906827,optima,43.0,femenino,casado,172659.0,36.0,480831.0,462657.0,18174.0,2.0,1.0,1092800.59,115000.0,46.0,6.0,fiduciaria,14.76
975896,premier,37.0,femenino,casado,,10.0,1846247.0,1701780.0,144467.0,2.0,1.0,393487.3,70000.0,43.0,3.0,fiduciaria,12.53
127609,optima,44.0,femenino,casado,,31.0,1736474.0,1725814.0,10660.0,6.0,2.0,283517.63,331000.0,333.0,4.0,hipotecaria,6.51
326438,optima,63.0,masculino,soltero,99710.0,12.0,172019.0,162230.0,9789.0,3.0,1.0,833340.58,54000.0,73.0,4.0,fiduciaria,12.27
225824,optima,37.0,femenino,casado,38223.0,3.0,894534.0,870044.0,24490.0,1.0,1.0,1547193.87,318000.0,68.0,2.0,fiduciaria_prendas,7.59
813638,premier,36.0,femenino,casado,91467.0,43.0,658891.0,629009.0,29882.0,1.0,1.0,1052976.34,278000.0,61.0,5.0,fiduciaria,16.06
537535,optima,50.0,masculino,viudo,,10.0,278239.0,277089.0,1150.0,631084.0,0.0,160224.96,69000.0,71.0,2.0,prendas,9.32
649689,privada,37.0,masculino,soltero,73168.0,19.0,5017579.0,1134040.0,3883539.0,1.0,6.0,503714.07,18000.0,19.0,3.0,autoliquidable,5.6
644216,privada,53.0,femenino,soltero,98499.0,26.0,1391768.0,965296.0,426472.0,2.0,4.0,1536001.57,1492000.0,243.0,2.0,hipotecaria,7.15
267122,premier,45.0,masculino,viudo,79817.0,4.0,791437.0,637282.0,154155.0,4.0,1.0,815649.26,216000.0,75.0,4.0,fiduciaria,10.48
421910,premier,50.0,masculino,casado,90058.0,270.0,2635048.0,2590345.0,44703.0,3.0,1.0,17221.96,1067000.0,274.0,4.0,hipotecaria,7.16
543994,optima,68.0,masculino,casado,80879.0,6.0,331496.0,177544.0,153952.0,1.0,4.0,,128000.0,23.0,2.0,autoliquidable,7.9
934683,optima,44.0,femenino,casado,49183.0,4.0,352923.0,348968.0,3955.0,2.0,4.0,151195.84,99000.0,61.0,3.0,fiduciaria_prendas,8.66
362150,optima,26.0,femenino,casado,144692.0,15.0,496627.0,487731.0,8896.0,3.0,1.0,294.63,608000.0,59.0,5.0,fiduciaria,17.25
829426,optima,34.0,femenino,casado,71003.0,3.0,515085.0,504753.0,10332.0,2.0,1.0,764386.16,71000.0,39.0,4.0,fiduciaria,13.88
426658,optima,41.0,masculino,casado,107170.0,2.0,400574.0,399402.0,1172.0,2.0,3.0,1201223.94,567000.0,144.0,2.0,hipotecaria,5.67
334409,optima,43.0,femenino,casado,56082.0,12.0,337684.0,333168.0,4516.0,2.0,1.0,101817.07,32000.0,44.0,4.0,fiduciaria,16.69
464142,optima,48.0,masculino,casado,230050.0,9.0,154681.0,148318.0,6363.0,2.0,4.0,636514.52,259000.0,35.0,5.0,fiduciaria,16.72
266843,optima,29.0,femenino,casado,77346.0,14.0,331123.0,326545.0,4578.0,3.0,1.0,40779.41,74000.0,45.0,3.0,fiduciaria,15.83
246708,premier,50.0,femenino,casado,137323.0,14.0,705226.0,697986.0,7240.0,1.0,3.0,1086863.99,780000.0,239.0,3.0,hipotecaria,7.1
526830,optima,50.0,masculino,divorciado,132611.0,24.0,492436.0,491428.0,1008.0,1.0,0.0,1644372.81,158000.0,68.0,3.0,fiduciaria_prendas,8.73
171252,optima,46.0,masculino,casado,83479.0,17.0,257891.0,117914.0,139977.0,1.0,4.0,7562.11,68000.0,38.0,2.0,autoliquidable,8.14
816915,premier,58.0,femenino,soltero,142270.0,1.0,744572.0,704788.0,39784.0,7.0,2.0,,1047000.0,199.0,2.0,hipotecaria,6.87
340090,premier,38.0,masculino,casado,90013.0,2.0,2205281.0,2099164.0,106117.0,2.0,1.0,1209639.87,856000.0,170.0,3.0,hipotecaria,6.78
227770,optima,43.0,femenino,casado,76848.0,9.0,331217.0,323704.0,7513.0,3.0,2.0,495872.89,102000.0,57.0,4.0,fiduciaria,15.96
603217,optima,27.0,femenino,casado,,38.0,39563.0,23575.0,15988.0,4.0,1.0,112793.96,388000.0,53.0,4.0,fiduciaria,17.89
211103,optima,43.0,femenino,casado,50984.0,28.0,542848.0,142263.0,400585.0,1.0,2.0,284021.19,46000.0,43.0,2.0,autoliquidable,8.11
803503,optima,41.0,femenino,soltero,31874.0,6.0,398762.0,385224.0,13538.0,5.0,1.0,,227000.0,54.0,3.0,fiduciaria,16.51
863716,premier,51.0,femenino,casado,89649.0,2.0,1904892.0,1883629.0,21263.0,2.0,1.0,905512.7,113000.0,60.0,4.0,fiduciaria,11.04
489536,premier,42.0,masculino,casado,87165.0,7.0,307135.0,96540.0,210595.0,6.0,2.0,105044.4,448000.0,53.0,3.0,fiduciaria,16.14
329026,premier,72.0,masculino,soltero,70479.0,11.0,2300499.0,2118533.0,181966.0,3.0,1.0,13584.5,428000.0,304.0,2.0,hipotecaria,9.49
401020,premier,53.0,masculino,soltero,100876.0,443.0,894884.0,839193.0,55691.0,2.0,3.0,1536625.75,242000.0,131.0,3.0,hipotecaria,7.03
179971,optima,50.0,masculino,casado,46259.0,18.0,169571.0,157933.0,11638.0,3.0,2.0,,456000.0,50.0,5.0,fiduciaria,13.99
903258,optima,33.0,masculino,divorciado,26513.0,14.0,404606.0,355517.0,49089.0,2.0,1.0,221162.75,157000.0,54.0,6.0,fiduciaria,14.79
529659,privada,50.0,masculino,divorciado,68136.0,4.0,353178.0,337382.0,15796.0,8.0,3.0,58556.5,1300000.0,54.0,3.0,fiduciaria,10.43
727271,optima,41.0,femenino,casado,36853.0,74.0,366584.0,314544.0,52040.0,2.0,1.0,755686.27,57000.0,51.0,6.0,fiduciaria,17.19
477085,optima,31.0,masculino,soltero,47319.0,166.0,1716647.0,1709868.0,6779.0,2.0,0.0,27541578.52,497000.0,247.0,3.0,hipotecaria,6.83
167824,optima,51.0,femenino,soltero,32208.0,196.0,2601318.0,2535383.0,65935.0,2.0,2.0,290654.38,648000.0,397.0,3.0,hipotecaria,6.06
156039,optima,31.0,masculino,viudo,,24.0,32002.0,20139.0,11863.0,4.0,1.0,555621.34,276000.0,53.0,3.0,fiduciaria,17.31
275871,premier,57.0,femenino,casado,88251.0,2.0,838951.0,738413.0,100538.0,4.0,1.0,1112203.61,439000.0,46.0,3.0,fiduciaria,13.26
919889,optima,48.0,femenino,soltero,120171.0,71.0,288607.0,200611.0,87996.0,1.0,1.0,74208.33,1630000.0,274.0,4.0,hipotecaria,7.88
